tag,rating_avg
bmw,3.5
bmovie,3.601114071203681
bmf,3.4890247495580438
blurry,3.750909090909091
blur,3.4166666666666665
bluntman and chronic,3.292894140498543
blunt existentialism,3.648601630766779
blunderbuss,3.770402802101576
bluish,3.8397869881109643
blues music,3.8143074581430745
blues,3.2164758789861
bluegrass,3.8909506424142823
blue steel,3.255634084544606
blue snow,3.046511627906977
blue indians in space,3.7765815646467753
blue collar,4.143086816720257
blue blood,3.8517441860465116
blowjob,3.0
blooper reel,3.2192252851711025
bloody scenes,3.1697154471544717
bloody,3.8744632473535114
bloodthirsty US president,3.5837370801033592
bloodshed,4.042533802004873
bloodlust,3.503782148260212
bloodiest movie ever,2.914503365135715
blood.,3.1875
blood vomit,2.7471264367816093
blood transfusion,2.8518518518518516
blood splatters,4.17030910140124
blood spatter,2.4468085106382977
blood gore,3.9058559211479924
blood and guts,3.4137565502620104
blood,3.795032841271327
blonde as beautiful,3.8412633305988515
blonde,3.238548048850693
bloke in distress,2.352272727272727
bloggers,3.741040858251541
blog,3.5818728092138206
blofeld,3.4058779761904763
blockbuster,3.5242264233536704
blockade,3.650735294117647
bloated,3.504619092247958
blizzard,2.631253860407659
blitz spirit,3.504338394793926
blindness,3.556239751415855
blindfold,3.5930023552745753
blind woman,4.0342992796332675
blind samurai,3.79580378250591
blind guy,3.740221203129215
blind badass,2.92668863261944
blind,3.5115065560610117
blender,3.65
bleeding heart liberalism,3.5574334001718704
bleak atmosphere,3.5775569842197545
bleak,3.9614987182362227
blaxploitation,3.520904187480072
blasphemic,3.3098755832037323
blaspheme,3.3779287866674865
blankness of life,3.143258426966292
bland hero,2.973093805885222
bland characters,3.458797327394209
bland bio of clifford irving,3.279863481228669
bland,3.6954229156761897
blanchett,3.39029702970297
blame canada,2.0833333333333335
blame,3.7091836734693877
blair gojira project,3.3786364972083454
blair godzilla project,3.3786364972083454
blah ending,3.6472133394243946
blah,3.4220039176114443
blag,3.5966494845360826
blades,3.5851663846587702
blackmail,3.735436368283428
blacklisting,3.8159011482775838
blacklist,3.1875
blackjack,3.4765878535002317
blackface,3.1666666666666665
blackandwhite,3.8238031914893615
black-and-white,3.9187437686939184
black widow,2.5
black vs. white,3.415204678362573
black servant,3.7857142857142856
black scientist,3.4895623936910467
black power,3.25
black people,4.0378927911275415
black ops,3.658031175302158
black nationalist,3.8433544303797467
black music culture snl 80's,3.804782082324455
black metal,3.2142857142857144
black men dressed up like white women,2.3343245539507222
black market,4.07671867933062
black man dies,3.5274174528301887
black magic,3.453926614643865
black humour,4.129159535737624
black humor,4.088278772241036
black holes don't work like that,3.9644343302990896
black holes,3.8463855421686746
black hole,3.336694005165617
black history,3.8169255780346822
black hero,3.355626699412332
black guy dies,3.8304785209352907
black guy as funny sidekick,2.9972426470588234
black familly,3.874709976798144
black comeedy,3.765044353871973
black comedy; home improvement; dumb; children's,2.183098591549296
black comedy; amnesia;,2.515151515151515
black comedy,3.96332576553627
black civil rights,3.4269230769230767
black cat,3.0575221238938055
black and white morals,3.9091388400702987
black and white justice,3.3333333333333335
black and white characters interact with colour world,3.5221361921778835
black and white and color,4.169321469682357
black and white,4.102727121191556
black & white,3.4425675675675675
black,3.6992176750402956
bkk,3.278246205733558
bjork,3.8464550353654428
bjj,4.0
bizzare,3.25
bizarre ending,4.174146075581396
bizarre deaths,3.531578947368421
bizarre,3.4932693970390667
bizar,3.5925824476826995
bittunes,3.2378349788434413
bittesweet,3.8938066023955593
bittersweet ending,3.19380121125757
bittersweet,3.92633903305479
bitterswee,3.6636363636363636
bitter ending,4.171786267423851
bitter,3.4063591433278417
bitt,3.8783783783783785
biting,3.9281161318489413
bitchy,2.6440092165898617
bitches be crazy,3.8780026480045393
bitch,3.4307304785894206
bit too long,3.3467332282361184
bishop allen,3.490467111534795
bishop,3.75956540264167
bisexuality,3.608470764617691
bisexual,3.5813140883818466
birthday,3.8282608695652174
birth parent,2.828828828828829
birth mark,3.7016129032258065
birth control,4.0
birth,3.491596638655462
birds,3.7448377060653644
birding,3.1333333333333333
bird sounds,3.106508875739645
bird guardian spirit,3.513586298717018
bird,3.78159757330637
biracial character,3.5258620689655173
bipolar,3.5577165685449956
biplanes,3.0952380952380953
bioweapon,2.729259896729776
bioterrorism,2.964
biotech,3.816666666666667
biopics,3.885618982808822
biopic,3.9136917019987885
biomorph,3.3334277085692716
biomedical infection,3.4
biomedical ethics,3.771107215892492
biology,3.666813413716188
biologists,3.9418250950570344
biological warfare,3.709579804191871
biography?,3.5630182421227197
biography,3.9764087530630894
biographical?,3.6195999327618087
biographical(?),3.9826612903225804
biographical view,3.920849808476461
biographical style,3.5536100302637266
biographical,3.8446193983524317
biographic,3.9375
biographer,3.72972972972973
biografia,3.7057957681692733
biochemical weapons,3.625984251968504
bio chemical research,3.0556703694135883
bio,3.547968160871387
binoculars,3.7
bing crosby,3.672222222222222
billy wilder,4.146604938271605
billy west,3.725937613788081
billy crystal,3.8429961622807016
billy crudup,3.8554030595638493
billy bob thorton,4.015463534309717
billiard,3.0
bill murray,3.5159865403034734
bill engvall,3.3096446700507616
bill,3.869085848854635
bildungsroman,4.048008171603677
bilbo,3.413568773234201
bikini magic,2.781045751633987
bikini kill,3.676470588235294
bikini,3.5
biking,3.8684684684684685
bikers,3.370624711730641
biker gang,2.2291666666666665
biker dyke,2.548780487804878
biker,2.9285714285714284
bike messengers,3.314625850340136
bigtourism,3.7533333333333334
bigtalk,3.8
bigotry,3.5
bigotism,3.7494493392070485
biggoted,3.8954635108481264
bigfoot,2.6809644670050763
big wave,3.6710526315789473
big top,3.9110169491525424
big tobacco,3.8563815434430655
big themes,3.4623478701825556
big suits,4.1288777372262775
big pharmaceutical,4.0
big monster,3.3467332282361184
big man,3.7522727272727274
big hair,3.8769621421975993
big explosions,3.7765815646467753
big corporations,3.658717105263158
big city,2.1818181818181817
big budget,3.529709079451767
big brother,3.7842272709271163
big boys with guns,4.174231169217055
big black tits,1.9913294797687862
big bad wolf,3.166434540389972
big bad government,3.123567921440262
big acting,3.782334384858044
big,3.3467332282361184
bielinsky,3.9442215088282504
bicycling,3.838916244495999
bicycles,2.95
bicycle,4.013743051266213
biblical references,3.9109041771928794
biblical,4.103539336487832
bible,3.162911330847787
biased documentary,3.9346005154639174
biased,3.79312762973352
bi-polar personality,3.558235294117647
bhangra,3.6578947368421053
bg,3.1694336450562153
beyond the iron curtain,3.8453865336658355
beyond the iron courtain,3.8453865336658355
beyond the Iron Courtain,4.2347902097902095
beware what you wish for,2.463199214916585
beware of the bull,3.593369948999608
between two pillows,3.5816486332574033
between fantastic & realistic,3.1448931116389547
betty white,3.5163755458515285
betting,4.080408163265306
bettie davis rules,4.2041027766266055
better then original medium,3.886945254292193
better the second time,3.730133739031984
better than:The Cat Returns,3.9661572052401746
better than the show,2.9296233957500526
better than the remake,3.725192307692308
better than the old version,3.4879353181454498
better than the first,3.79641269537785
better than the cartoon,3.623795404002965
better than the book,3.5656962368833676
better than the anime,3.8068181818181817
better than the american version,3.820074383164006
better than second,3.551107433808554
better than remake,3.7884078212290504
better than original,3.9466430021447167
better than jobs,4.029000181345584
better than it sounds from the title,3.5277777777777777
better than i thought it'd be,3.408805031446541
better than first part,3.6393471365498336
better than expected but still overrated,3.848433507388068
better than expected  from trailer,3.8011879804332636
better than expected,3.302901367123952
better than everybody thinks,2.9171042191729675
better than book,3.375
better than any new episodes,3.5027522935779816
better than I remembered,2.7219931271477664
better than I expected,3.318602498843128
better not see but not so bad after all,3.8747763864042932
better method AI,2.9381212723658052
better book,3.636777223363663
better as a child,1.812412831241283
better,3.0795489810696184
bette davis eyes,4.2041027766266055
bets,4.173556210639153
betrayl,4.224281931146873
betrayal,3.6441249584369113
beta,4.17705650958151
besutiful cinemotography,3.618781725888325
bestiality,2.9593818380743984
best-movie,4.446990499637029
best zombie movie to date,3.9045575487082655
best worst movie,2.6181119179837675
best war films,3.950510848957236
best war film,3.919977226720648
best visual effects I've ever seen,3.430832927423283
best viewed in black and white,3.6944444444444446
best space horror,4.041783855429476
best seen in a theater?,3.687087307410125
best pokemon movie,1.5726795096322241
best picture,4.109930812775176
best performance:  anthony hopkins as hannibal lecter,4.17705650958151
best one yet,3.576795413397707
best of the trilogy,4.107520546734616
best of the series so far,3.8938221892550597
best of the originals,4.188202061218635
best of the franchise,2.654307758251179
best of star wars,4.188202061218635
best of both worlds,4.0
best of 2011,3.8449931412894376
best of 2005,4.077403221360218
best music ever,3.8403337169159952
best muppet sequel,3.107142857142857
best movies of all times,3.8397548161120842
best movie villain,4.17705650958151
best movie of the year.,3.1149289099526065
best movie of the decade,4.235410064157069
best movie ever made,3.9966136470025795
best movie ever,4.02303254270523
best movie,3.39465177784308
best male performance ever,4.008160703075958
best low budget ever made,3.8963923539441803
best love story after the notebook!!!,3.542222222222222
best love story,3.542222222222222
best looking war film i have ever seen,3.4068341830541393
best intelligent comedy ever,4.042146790032355
best in franchise,3.752071140837577
best horror ever seen,4.011533532678342
best holocaust movie ever,4.064292814541323
best friends fall in love,3.812916358253146
best friends,3.133686478721494
best films you never heard of,3.4771309771309773
best ever,4.1494807797413005
best epithets ever,2.4382716049382718
best ending to a trilogy,4.14238211356367
best ending ever,3.3814102564102564
best disney movie,3.779090046420969
best comedy of '90,2.9239130434782608
best comedy,3.304715352169543
best christmas movie,3.403781979977753
best book in series,3.5795839380745043
best aviation sequences,3.409090909090909
best animated movie in years,4.038929040735874
best animated movie,3.6033893963971657
best actress,3.8513261982317357
bespin,4.188202061218635
bertolucci,3.465158924205379
bernstein,3.776789919924635
berline,3.0896805896805897
berlin,3.5670572916666665
beret,3.5
bereavement,3.5223048327137545
benicio del toro,3.9579385890712233
benefit concert,3.1
beneficence,4.1851207691706405
benedict cumberbatch,3.7319148936170214
bending bullets,3.28102336825141
bench,4.029000181345584
ben whishaw,3.6738431876606685
ben stiller,3.255634084544606
ben kingsley,3.904468802698145
ben affleck,3.7056357254290173
below r,3.416221466731423
below expectations,3.5851663846587702
beloved character dies pointlessly,3.4661187710837917
belly dancing,3.68900675024108
bellicose,3.2606924643584523
belivable science,3.275923566878981
belivability,3.743831448038632
believe in yourself cliche,3.7309442548350398
believe in yourself,3.219903691813804
believe,4.423329137724737
believable world,4.137925065906852
believable motivation,3.284684684684685
believable action,3.747191011235955
believable,3.6766663288402417
belief,4.021948286229706
belgium,3.8734538966341066
belgian,3.756729475100942
belfast,3.75
belen rueda,3.7717195925704012
belabored,3.693950177935943
bela tarr,3.838235294117647
bela b,3.534090909090909
being trapped,3.256862745098039
being told the truth and not liking it,3.5349514563106794
being a kid again,3.5634135637848967
behind-the-scenes,3.84483799557255
behind the scenes,3.6818958155422714
behind enemy lines,3.603328710124827
behavior modification,3.9945172705976173
beh,2.9834029997541185
begins with big eye,4.131766591436889
beginning sequence,3.5357142857142856
beginning of relationship,4.081258532145875
beginning,3.9386969583176867
beggars,3.0
beetween the wars,3.992152466367713
beetle,3.8492741796942105
beethoven,3.682121212121212
bees,3.5
beer,3.6696896710635003
beef,3.6666666666666665
bee,3.4972527472527473
bedroom farce,3.0828877005347595
bed and breakfast,3.2
bed,3.8625192012288787
bechdel test:pass,3.8156028368794326
bechdel test: pass,3.7381596752368065
beaver,3.4788385826771653
beauty-school dropout,3.31445937300064
beauty pageant,3.7770034582391423
beauty killed the beast,2.352272727272727
beauty,4.117764488013727
beautifully written and acted,3.893407270486753
beautifully tragic,3.8666666666666667
beautifully photographed,3.9372037914691944
beautifully filmed - a pleasure to watch - the friend I was with said it was even better than the book,3.618781725888325
beautifully filmed,4.093695535124944
beautifully enigmatic,3.926829268292683
beautifully done,4.118774790656677
beautifully adapted,3.7489583333333334
beautifully acted,4.0
beautifull,3.1666666666666665
beautiful women,2.508728179551122
beautiful woman,3.897413286302175
beautiful visuals,3.716666666666667
beautiful textures,3.0752508361204014
beautiful story,3.8159065628476085
beautiful screenplay,3.5
beautiful scenery,3.7818150868385825
beautiful pictures,3.3635940409683425
beautiful photography,3.9461373052918653
beautiful performances,3.3656716417910446
beautiful older lady,3.404191616766467
beautiful music,3.9038896426956127
beautiful little details,4.19707174832642
beautiful japanese girl,2.9166666666666665
beautiful family,3.404191616766467
beautiful effects,3.847144633460679
beautiful concept - inept writing,3.5805098418844787
beautiful colors,3.9575389948006934
beautiful color,3.5616295821994557
beautiful cinematography,3.5419261966060405
beautiful artwork,3.4558823529411766
beautiful animation,3.8552683896620277
beautiful actresses,4.003125
beautiful,3.8629159244887656
beautifual,4.110200364298725
beaurocracy,4.029590886293616
beau bridges,3.6661676646706587
beaty contests,3.9220828422293317
beatutiful,3.7765815646467753
beatnik,3.8480432972522896
beatnick culture,3.244047619047619
beatles,3.700197963800905
beating up America,3.74072265625
beaten,3.8128415300546448
beat the system,3.1666666666666665
beat poetry,3.236354065435698
beat generation,3.46415770609319
beastiality,2.819887429643527
bears,3.630245781155639
beard,2.738095238095238
bear necessities,3.6534391534391535
bear,3.359796285200719
beach,3.5971139473381624
bdsm,3.6993413605022125
bc,2.5136876006441224
bbc,3.8333333333333335
bazooka,3.130943102104443
bazaar marketplace arabic beautiful music,3.87248322147651
bayou,3.8589654372535374
bauhaus!,3.377016129032258
battlestar galactica,3.782334384858044
battleships,4.0256588072122055
battles,3.642497576736672
battle scenes,3.937466572534925
battle royale,3.7
battle of wits,3.66696887277123
battle of the sexes,3.3364922337278107
battle in the mind,2.6838709677419357
battle,3.248792270531401
bats,3.5541328911815278
batman's voice,4.17851475721993
batman clues,3.1208092485549135
batman,3.8864382784412355
bathtub,4.261383856130887
bathroom humor,2.8071161048689137
bathroom,4.0745150807352495
bathos,3.5242537313432836
bathing an a stream,3.16146895948703
bath,3.8202647657841142
batgirl,2.1846019247594053
bast background universe,3.9014671839662514
basketball,3.6287043907984273
basil rathbone,3.855460385438972
basij militia,3.75
basic values,3.028735632183908
basic plot,3.4831349206349205
based-comic-book,3.927417107829479
based upon a true story,3.504338394793926
based on:radio programme,3.3128453038674035
based on video game,3.469819300269127
based on tv series,3.955736721016305
based on truth,4.03265056022409
based on true story,3.889021535911238
based on the life of Buford Pusser,2.9947848761408085
based on tag,3.8098360655737706
based on short films Rare Exports Inc. and Rare Exports: The Official Safety Instructions,3.553779069767442
based on real events,3.75
based on play,3.6408441208198488
based on novel,4.132036912186078
based on manga,3.929139632032708
based on legendary literature,3.3853503184713376
based on history,3.9572098475967175
based on comic book,3.5364441182541686
based on comic,3.8119887745995173
based on clive barker's novel cabal,3.176190476190476
based on book written by a retard,2.670814479638009
based on book,3.97752509033002
based on biblical story,3.185623003194888
based on autobiography,3.2899628252788102
based on anime,3.2192118226600983
based on actual events,3.6974995051791253
based on a video game,2.7720587212133863
based on a tv show,3.8852599301148114
based on a tv series,2.9613678373382624
based on a true story?,3.6714285714285713
based on a true story,3.9526854519241734
based on a short story,3.59932861328125
based on a poem,3.564734389068376
based on a play,3.784896219774366
based on a novel,3.8454327643006887
based on a myth,3.593275817220151
based on a musical,3.5851663846587702
based on a marvel comic book,3.5691762091950094
based on a manga,3.9446408371040724
based on a kids book,3.393258426966292
based on a graphic novel,3.799382716049383
based on a game,3.070414847161572
based on a computer game,2.8834177094278344
based on a comic book,3.027173913043478
based on a comic,3.708297210720634
based on a cartoon,2.87987987987988
based on a book,3.9638142897063586
based on a biography,3.8963133640552994
based on a best seller,2.8473684210526318
based on a TV show,3.5353718268350853
based on a TV series,3.5027522935779816
based on a Nicholas Sparks Novel,3.3670723894939143
based on TV series,3.5301725917667945
based on 1000 true stories,3.8518935978358884
based on  a book,3.8895590142671854
based off book,3.028205128205128
based in real facts,3.0
based around one thing,3.5929392446633828
based around one theme,2.950391644908616
based around one item,3.355396958671518
based,3.8681569343065694
baseball player,3.8763097949886105
baseball bat,4.019635863237006
baseball,3.64743308132407
barrington area library,3.727659574468085
baroque,3.9260532150776055
baroness,3.074390243902439
barnyard animals,3.6380332272475107
barnaby metschurat,3.6666666666666665
barf,3.4018290568654646
barely tolerable,2.9833333333333334
barely PG-13,3.649532710280374
bare chested male,1.0
barbershop,3.7883724918538846
barber,3.794293661496966
barbed wire,4.137655906089509
barbecue,3.625984251968504
barbara hershey,2.986111111111111
bar fight,3.456081081081081
bar brawl,3.53186541056852
bar,3.4292457517638875
baptism,3.8163900769888794
banter,3.9073404839688917
banquet,3.417448405253283
banned movie,3.6192438436913705
banned,3.625
banks,3.799285445656262
banking,3.203751617076326
bank that lets you escape police,3.1208092485549135
bank robbery,3.573956723628344
bank robbers,3.625939632242396
bank manager,3.847879282218597
bank,3.916774668630339
banjo,3.8231615871482676
bangkok,2.607142857142857
bane,4.00020964360587
bands,3.718701350876312
bandits,2.5
bandit,2.5
bandaged face,3.809941520467836
band of little people,3.558839627805145
band,3.8553801930795095
bananas,2.3433333333333333
banal plot,3.2065934065934067
banal philosophy,4.022681196147998
banal moral,3.258785942492013
baltimore,3.3400602409638553
ballroom dancing,3.820291761610562
ballroom dance,3.954205366357069
ballooning,4.038266407599309
balloon,3.4735099337748343
ballistics,3.923357664233577
ballet,3.7844317798817295
balkans,3.4473684210526314
bald nemesis,3.425054905793218
bald,3.8603286384976525
balboa,3.1348897535667963
balanced portrayal,3.4712574850299402
baking,3.7498028636646605
bakery,3.8291806958473624
baker,3.8396052175920583
bakeneko,3.576923076923077
baja california,3.4705882352941178
baja,3.4705882352941178
bait-and-switch,1.5
bailiff,4.0
bahamas,2.9037825059101654
bah,4.004622216528961
bagpipes,3.8125
baginski,3.732142857142857
bag of sand,3.554182311222361
bafta nominated,4.1
baffling,3.8963733567857806
badwriting,2.672
badly written jokes,3.422222222222222
badly written,3.0071590052750565
badly shot,3.4464935064935065
badly made,2.904255319148936
badly executed,3.3270833333333334
badly done,2.683222958057395
badly acted,3.939985036340316
badasses everywhere,3.4875
badass girl,3.2032967032967035
badass colonel,3.7765815646467753
badass blind man,3.4438832772166106
badass,3.9856590579607154
bad...but so good...lolz,2.55223315669947
bad-mouthing protagonist,3.856624319419238
bad!,2.9231502064147348
bad writing,3.0947485386669653
bad video quality,3.7524239934264587
bad twist ending,3.1604123711340204
bad to the extreme,2.8245471198860166
bad to good,3.713928794503435
bad technology,2.8135048231511255
bad stunts,2.6184640522875817
bad story,3.4945614815413855
bad stereotypes of women,3.6338273757628596
bad special effects,2.771561360160019
bad soundtrack,3.778356098441543
bad sound mix,2.973805309734513
bad sound,3.6633964817320703
bad skeptic,3.2161572052401746
bad sequel,3.1050821691610095
bad script,3.4883762046856
bad screenplay,3.3340025094102885
bad scifi,1.736842105263158
bad sciene,3.9019444444444447
"bad science for physisist, well",4.023864289821737
bad science,3.3017250408276473
bad school,3.722884386174017
bad reputation,3.6578478002378123
bad remake,3.332135423442175
bad realization,3.9575208913649025
bad reality,4.019635863237006
bad quality,3.9343232438606512
bad puns,2.884815885503057
bad pronunciation of Pekkala is definitely funny,3.181334080717489
bad premise,3.6443233424159853
bad portraying,3.4668367346938775
bad poetry,3.5298988040478383
bad ploy,3.675886143931257
bad plot. senseless,3.323741007194245
bad plot twists,2.591803278688525
bad plot,3.227850354472077
bad physics,3.3206337198050635
bad philoshphy,3.5533333333333332
bad person,3.445945945945946
bad performances,3.558235294117647
bad performance,2.8475783475783474
bad parody,3.1549019607843136
bad parents,3.686143960516617
bad parenting,3.490068754774637
bad pacing,3.629402390438247
bad pace,3.4709302325581395
bad one,2.7491961414790995
bad on purpose,3.3
bad noir,3.7957170356111645
bad music,3.8014656408156102
bad movies are their own spoof,3.3993055555555554
bad movies,3.5714285714285716
bad movie,3.468476468349613
bad mothers,3.8821645723550873
bad morals,4.00020964360587
bad message,3.4660050088117984
bad memories,2.9055931599572498
bad makeup,3.770402802101576
bad make-up effects,3.4051269765213226
bad luck,3.454368620989519
bad lighting,2.712328767123288
bad language,3.0781763826606876
bad kung fu,2.870967741935484
bad kids,3.3635940409683425
bad jokes,3.3973201421573336
bad jim carrey film,2.9834029997541185
bad it understanding,3.9019444444444447
bad interpretation,3.553370786516854
bad idea,2.547270781305744
bad humor,4.169443129364422
bad horror,2.7183393455295026
bad guyuy,3.714479392624729
bad guys can't aim,3.1752717391304346
bad guy turns good,3.713928794503435
bad guy motive,3.6509539842873178
bad guy good,3.67756893780141
bad go moves,3.744839200347675
bad fx,3.6793502447708053
bad for history-sense,2.5136876006441224
bad follow-through,2.591803278688525
bad final act,3.476510067114094
bad fights,2.9329608938547485
bad father,3.3114754098360657
bad execution,3.105288932419197
bad everything,3.461904761904762
bad even for me,2.3582474226804124
bad ending,3.6053101620197476
bad end,2.576790830945559
bad effects,3.6443335266340817
bad editing,3.8113323226468094
bad dub,3.4766139657444004
bad direction,3.0588786994581074
bad directing,3.9906242778383016
bad dialogue,3.6042950759571983
bad costumes,2.5522733110711533
bad cop,3.640268883028819
bad conveyance,3.5277777777777777
bad child actors,3.740987124463519
bad chemistry,3.509479489831093
bad cgi,3.0817809760922206
bad celebrity acting,2.528206850235057
bad casting,2.9246107912134782
bad camerawork,3.970753505298084
bad camera work,3.9945549005894696
bad cameo,2.8052256532066506
bad but good,3.2864342968180713
bad but enjoyable,2.957470501824385
bad beginning,3.675754060324826
bad bad,0.5
bad ass,3.9818321392016376
bad argument,1.5
bad animation,2.598434004474273
bad adaption of the book,3.359538784067086
bad adaptation,3.5400634489009746
bad action,3.7253187906006895
bad acting by kids,1.0
bad acting,3.446728664474427
bad accents,4.069349143961095
bad accent,3.893916402262381
bad Special Effects,3.3910714285714287
bad Spanish,3.3275862068965516
bad Irish accents,3.1956521739130435
bad CGI,3.254743255004352
bad Afrikaans accent,3.879543471939517
bad 3D,3.500747384155456
bad,2.897957752763153
bacon,2.983644410236675
backwoods,3.627064803049555
backwards,4.1785467923660615
backstage,3.661780496222725
background TV show,3.3059006211180124
backdoor,3.148218159281066
back-story,4.152015884037844
back to the home,4.038929040735874
back to the future,3.8825750661677465
back story,1.9173189823874754
bachelorhood,3.5977242302543506
bachelor party,3.566173024650858
bachelor,3.9133949191685913
babysitting,3.104907789982868
babyish ending,2.635767790262172
baby killing,3.7083333333333335
baby in peril,2.980009902215621
baby boom,3.5859375
baby,3.640936512134608
babies in peril,2.8333333333333335
babies,3.342212292063049
bab cinema,3.629903292404651
b5,3.3647727272727272
b-rated,3.8948043260118186
b-movie,3.3859060402684564
b-list celebrity cameos,1.8125
b-grade,3.524161455372371
b&w,3.662723688201395
b movie,3.8007789095266626
b,3.653419744028695
a̤̣o,4.053492566302111
aztec god,3.063008130081301
aztec,2.279816513761468
ayn rand,2.6785714285714284
axes,2.0703468490473864
axe murderer,3.267857142857143
axe,3.2076727964489535
ax-grinding,3.529075986341383
awww,3.6424403183023872
awsome,4.227123123722136
awsom,4.199219427580226
awkward soundtrack,3.5424032795285676
awkward situations,3.8046502113732443
awkward sex scene,2.22
awkward romance,4.035748774188718
awkward pacing,2.9148351648351647
awkward pace,3.979307101426556
awkward moments,2.8389982110912344
awkward guy,3.865353037766831
awkward dialogue,3.108516985267259
awkward angles,3.0416666666666665
awkward,3.5543024840163504
awfull russian language,3.070414847161572
awfull parody,2.3582089552238807
awful...just awful,3.7093223314606742
awful truth,3.598373983739837
awful thriller,2.5248339789706695
awful soundtrack,3.2697268143979366
awful singing,3.5851663846587702
awful screenplay,2.6091877496671105
awful reviews...........cannot figure out why. outstanding.,3.5438144329896906
awful music,3.9663171983047065
awful movie,3.370142386370702
awful ending,2.8492063492063493
awful end,1.717479674796748
awful death,3.7381596752368065
awful and anoying singing,3.8439927498705333
awful adaptation,3.0654761904761907
awful acting,3.522312373225152
awful accent,3.3641799544419135
awful Dirty Harry ripoff,2.363703703703704
awful,3.2826155844978926
awesomeness,3.7253187906006895
awesomely bad,2.49770957398076
awesome!,4.446822359856404
awesome zombie flick,3.712960906263883
awesome soundtrack,3.858119098967582
awesome powers,3.6291991796129093
awesome performance,3.855855221463277
awesome music,3.8684684684684685
awesome martial arts,3.6508620689655173
awesome johnny depp cameo,3.6172496025437204
awesome fight choreography,4.1767323390413065
awesome ending,2.798757170172084
awesome bond flick; much better than Dr. No,3.744306049822064
awesome,4.10845811794655
awareness,4.160722120658135
award:Oscar:screenplay,3.7440664556962027
award:Berlin International Film Festival 2014,3.4
award,3.6347305389221556
awakening sexuality & romance,3.7222222222222223
avuncular grandfather-figure,3.6425536134168106
avoids tropes,4.068371943371943
avoids cliches,3.4831349206349205
aviation,3.4850694719795654
avi,3.7075788821658695
average story,3.6350197109067017
average plot,3.2759882005899703
average hero,3.9338465081088194
average dialogue,2.694300518134715
average acting,3.5810185185185186
average,3.5284400103653795
aventura,3.903248306098047
avengers,3.426951426951427
avarice,3.73109243697479
avante-garde,4.026121205755698
avante garde,4.0052902836797974
avant-garde romantic comedy,4.005325462268866
avant-garde,3.9646480172148784
avant-gard,3.5980392156862746
avant garde,4.016485575121768
available at CML,3.9256627185561195
available DVD,4.07936119594378
autumnal,3.9539467158642307
autowash,3.714479392624729
autosuggestion,3.289473684210526
autopsy,3.5208333333333335
autonomy,4.439967874742686
automatic weapon,3.6034743202416917
automatic,3.9948979591836733
automata,3.3827396286754907
autodidact,4.032516593701454
autocracy,3.8314176245210727
autobiography,3.943686401480111
autobiographical view,3.7474747474747474
autobiographical,3.7662497436948943
auto industry layoffs,3.8997422330755662
autistic son,3.5762711864406778
autism,3.884624311905023
authority,3.6358311452231873
authoritarianism,4.0223861930965485
author:william s. burroughs,3.6167023554603857
author:anne rice,3.496590373245312
author:Yuan Bin Chen,3.65
author:Yasutaka Tsutsui,3.8625192012288787
author:Yasmina Khadra,3.625
author:Yann Martel,3.791822554783538
author:Winston Groom,4.029000181345584
author:William Goldman,4.1767323390413065
author:William Gibson,2.7326066425310875
author:Watty Piper,3.625
author:Walter Scott,3.25
author:Walter Kirn,3.7594444444444446
author:W. Somerset Maugham,3.596415770609319
author:Vladimir Nabokov,3.3848797250859106
author:Virginia Woolf,3.4907206152817256
author:Vikas Swarup,3.950477845351868
author:Victor Hugo,3.522262412263704
author:Vera Caspary,4.111321469140477
author:Ursula K. Le Guin,2.911764705882353
author:Upton Sinclair,3.94563347983948
author:Umberto Eco,3.8675496688741724
author:Truman Capote,3.8741732669225115
author:Tracy Chevalier,3.5543254376931
author:Tom Wolfe,3.9474816502151353
author:Tom Clancy?,3.862522834793199
author:Tom Clancy,3.6502387625869406
author:Thomas Mann,3.5
author:Thomas Malory,3.603513174404015
author:Thomas J. Harris,4.17705650958151
author:Thomas Hardy,3.5120689655172415
author:Thackeray,3.1872852233676974
author:Terry Pratchett,3.683115823817292
author:Tennessee Williams,3.6713362068965516
author:Ted Hughes,3.8480432972522896
author:Suzanne Collins,3.682804674457429
author:Susan Minot,3.0869565217391304
author:Stieg Larsson,3.8901619309501987
author:Stieg  Larsson,3.796518607442977
author:Stephenie Meyer,2.6813173652694613
author:Stephen King,3.9391792530625938
author:Stephen Crane,3.48
author:Stephanie Meyer,2.74652133580705
author:Stella Gibbons,3.816361071932299
author:Steinbeck,3.7770408163265308
author:Stanislaw Lem,3.418208955223881
author:Somerset Maugham,3.71882951653944
author:Sholom Aleichem,4.0
author:Shirley Jackson,3.6133246244284782
author:Shakespeare,3.625748502994012
author:Seth Grahame-Smith,2.8804945054945055
author:Sarah Waters,3.6650943396226414
author:S.E. Hinton,3.212328767123288
author:Rudyard Kipling,3.6689142925188296
author:Roderick Thorp,3.9338465081088194
author:Robert Ludlum,3.906817192600653
author:Robert Louis Stevenson,3.505852231163131
author:Robert Heinlein,3.1920687575392037
author:Roald Dahl,3.5548532446762624
author:Rick Riordan,2.7154471544715446
author:Richard Neely,3.3524590163934427
author:Richard Matheson,3.456158115811581
author:Richard Dooling,2.642857142857143
author:Richard Condon,4.128504672897196
author:Rex Pickett,3.721654275092937
author:Ren̩ Goscinny,2.933333333333333
